,Sig.,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups
,,Group A,Group A,Group A,Group A,Group A,Group A,Group B,Group B,Group B,Group B,Group B,Group B,Group C,Group C,Group C,Group C,Group C,Group C
,,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean
Feature,,,,,,,,,,,,,,,,,,,
ClusterMean_ROI_1_00PxPerPixel_Eosin_HaralickDifferenceEntropy_,1.2696020571949808e-101,367.0,1.2097084468664852,0.24683268078904108,0.0128845610572878,1.234927757429819,1.184489136303151,400.0,1.62078825,0.20813777930706057,0.010406888965353033,1.6411602395386273,1.6004162604613725,76.0,1.7148249999999998,0.40184015267267653,0.04609422676203033,1.8045733433856976,1.625076656614302
ClusterMean_ROI_1_00PxPerPixel_Eosin_HaralickInformationMeasure,3.890105646864442e-49,367.0,-0.18253024523160766,0.03231469553016795,0.001686813376069769,-0.17922859838431918,-0.18583189207889603,400.0,-0.15111175,0.02069280835778049,0.001034640417889024,-0.14908639123623793,-0.15313710876376205,76.0,-0.15856842105263158,0.032984049521049066,0.003783529963447212,-0.15120165149768047,-0.1659351906075827
ClusterMean_ROI_1_00PxPerPixel_Eosin_HaralickInformationMeasu_1,4.463929874691882e-10,367.0,0.5869558583106267,0.08621473548352122,0.004500372559356269,0.5957645629859727,0.5781471536352807,400.0,0.62006575,0.05202184717400942,0.00260109235870047,0.6251575143588649,0.614973985641135,76.0,0.6103144736842104,0.056287212766778845,0.00645658611220951,0.6228858508002539,0.5977430965681669
ClusterMean_ROI_1_00PxPerPixel_Residual_Mean,2.652280834333415e-11,367.0,-0.02573079019073569,0.005915590698173667,0.0003087913208935435,-0.02512638432962399,-0.026335196051847407,400.0,-0.02627675,0.005287677493065998,0.00026438387465329974,-0.02575920575151708,-0.02679429424848292,76.0,-0.03121184210526316,0.010499828152311359,0.0012044128905386474,-0.028866774853429675,-0.033556909357096626
ClusterMean_ROI_1_00PxPerPixel_Residual_Std_dev_,4.113725318100101e-122,367.0,0.036901634877384196,0.006825434396206761,0.0003562847753357251,0.037599001000935384,0.03620426875383301,400.0,0.0441385,0.006310679792908335,0.0003155339896454166,0.044756173077664066,0.04352082692233593,76.0,0.06453947368421054,0.016047172784823028,0.0018407369604889405,0.06812350371177989,0.06095544365664119
ClusterMean_ROI_1_00PxPerPixel_Residual_Min,9.911598468035885e-78,367.0,-0.20022288828337872,0.040083797734438216,0.002092357210019304,-0.19612745918383162,-0.20431831738292588,400.0,-0.24903175,0.036819946878803245,0.0018409973439401633,-0.24542790847192641,-0.2526355915280736,76.0,-0.2857328947368421,0.053404085706764415,0.006125868757051867,-0.273805445002584,-0.2976603444711002
ClusterMean_ROI_1_00PxPerPixel_Residual_Max,1.0396168998544317e-122,367.0,0.08322479564032698,0.015162798193939802,0.0007914916230080695,0.08477400425986528,0.08167558702078867,400.0,0.10612225,0.020730851416152603,0.0010365425708076302,0.10815133232029155,0.10409316767970843,76.0,0.16526315789473686,0.052507200375073046,0.006022988953768008,0.1769902942153381,0.15353602157413557
ClusterMean_ROI_1_00PxPerPixel_Residual_Median,1.2651203691792485e-22,367.0,0.0010204359673024524,0.0023551227331291514,0.00012293640597106994,0.0012610628220272309,0.0007798091125776735,400.0,0.0004535,0.0012211739903826024,6.10586995191301e-05,0.0005730253636304864,0.00033397463636951363,76.0,0.0032644736842105263,0.004248661089405882,0.0004873548508966754,0.004213384070206853,0.0023155632982141995
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickAngularSecondMo,6.736115514359517e-115,367.0,0.9485520435967303,0.043475277692068444,0.0022693910227582323,0.9529939859134389,0.9441101012800217,400.0,0.92782275,0.03691720068889651,0.0018458600344448254,0.9314361104804157,0.9242093895195843,76.0,0.7698381578947369,0.12108964389201385,0.013889934758805674,0.7968827298923109,0.7427935858971628
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickContrast_F1_,2.024376903003573e-58,367.0,0.03074032697547684,0.023369995192610366,0.001219903819077588,0.033128078729993425,0.028352575220960255,400.0,0.04644075,0.027529899251896084,0.0013764949625948045,0.04913530560363074,0.04374619439636928,76.0,0.2611131578947368,0.3425374231008364,0.039291737149404746,0.3376166284076682,0.18460968738180544
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickCorrelation_F2_,1.9568093854661485e-46,367.0,0.1367092643051771,0.05638592547377207,0.0029433213511926137,0.14247030924208892,0.13094821936826534,400.0,0.10691075,0.03999417137280124,0.0019997085686400606,0.11082527644265405,0.10299622355734595,76.0,0.20836578947368423,0.09245283129269262,0.010605067069712157,0.22901451856322194,0.1877170603841465
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickSumOfSquares_F3,1.3467390985966894e-66,367.0,0.023085286103542237,0.01948911007011416,0.0010173232646822877,0.025076521291241227,0.021094050915843248,400.0,0.0311465,0.020867322555291237,0.001043366127764562,0.03318893976375094,0.02910406023624906,76.0,0.18192236842105264,0.2165583681743003,0.024840948480259195,0.23028924928321753,0.13355548755888774
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickInverseDifferen,1.2660937159712614e-117,367.0,0.9877629427792916,0.009412727696184028,0.0004913403862463382,0.9887246570152644,0.9868012285433188,400.0,0.98173075,0.00938100942233599,0.000469050471116795,0.9826489390306019,0.9808125609693981,76.0,0.9342907894736843,0.0424595342340024,0.00487044260304795,0.943773845940503,0.9248077330068656
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickSumAverage_F5_,3.6901203178554037e-84,367.0,0.020141689373297005,0.02957334459947712,0.0015437160222954265,0.023163247780662585,0.01712013096593142,400.0,0.021357499999999998,0.019380583357530685,0.0009690291678765344,0.02325442156189311,0.019460578438106887,76.0,0.1743684210526316,0.17675451995014732,0.020275133954650942,0.21384537537377366,0.13489146673148952
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickSumVariance_F6_,5.757001572047746e-69,367.0,0.04261280653950954,0.04363599712829423,0.002277780509039078,0.04707116983160431,0.038154443247414765,400.0,0.04999050000000001,0.04612950072179521,0.002306475036089761,0.05450553667068596,0.04547546332931403,76.0,0.3714578947368421,0.44083156670491375,0.050566848694458634,0.4699147128540575,0.2730010766196267
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickSumEntropy_F7_,2.523924642988568e-101,367.0,0.040244959128065395,0.038257836376255176,0.0019970428029782656,0.04415382668146125,0.03633609157466954,400.0,0.04901925,0.0357830409479996,0.0017891520473999796,0.05252160184731885,0.04551689815268115,76.0,0.2662907894736842,0.21855357492851746,0.025069814391130315,0.3151032865832847,0.2174782923640837
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickEntropy_F8_,9.506260670666885e-121,367.0,0.18849209809264303,0.13211620678727948,0.006896409857748224,0.2019906333707398,0.17499356281454626,400.0,0.26976375,0.12579250054721983,0.006289625027360993,0.2820759958292646,0.2574515041707354,76.0,0.827796052631579,0.4490338102907291,0.05150771056027111,0.9280847876664464,0.7275073175967117
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickDifferenceVaria,2.852321754394072e-125,367.0,0.03824604904632153,0.0012263185956896913,6.401330962878218e-05,0.03837134408187123,0.03812075401077183,400.0,0.03734275,0.0012518447290155092,6.259223645077538e-05,0.03746527733649986,0.03722022266350014,76.0,0.03222631578947368,0.003928404881409336,0.00045061894440461,0.03310369906715217,0.0313489325117952
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickDifferenceEntro,3.0676252485355566e-126,367.0,0.12850708446866485,0.0731319412021185,0.003817456256783124,0.13597909802610783,0.12103507091122186,400.0,0.1980475,0.08261500979457906,0.0041307504897289534,0.20613364428803832,0.18996135571196165,76.0,0.5223671052631579,0.26296414274606994,0.030164055894866395,0.5810984093011696,0.4636358012251464
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickInformationMeas,4.316688299484535e-37,367.0,-0.06799373297002725,0.028770107987675157,0.0015017874124568587,-0.06505424259961738,-0.0709332233404371,400.0,-0.04853675,0.0159427020548439,0.0007971351027421948,-0.046976319401768295,-0.0500971805982317,76.0,-0.08200526315789473,0.03776736472930686,0.00433221384786555,-0.07357017175163666,-0.09044035456415281
ClusterMean_ROI_1_00PxPerPixel_Residual_HaralickInformationMe_1,3.365084105644576e-86,367.0,0.0723967302452316,0.04452641556726257,0.0023242599732119264,0.07694606908834287,0.06784739140212034,400.0,0.08639749999999999,0.04062885925374539,0.002031442962687269,0.09037414805706702,0.08242085194293296,76.0,0.21411315789473684,0.10123055446798036,0.011611940971697793,0.2367223334663911,0.19150398232308258
ClusterMean_ROI_1_00PxPerPixel_Red_Mean,1.1246130116067465e-75,367.0,102.36265803814715,8.789163057454873,0.4587905770590465,103.26066162514856,101.4646544511457,400.0,114.8321165,6.910386341167056,0.3455193170583528,115.50848730936875,114.15574569063125,76.0,111.6804907894737,12.813283997301948,1.469784475766475,114.54225312068863,108.81872845825876
ClusterMean_ROI_1_00PxPerPixel_Red_Std_dev_,3.107018566918856e-171,367.0,36.404501089918256,4.3578124716081685,0.22747595937117346,36.849746126948766,35.959256052887746,400.0,45.87602675,4.093790370096539,0.20468951850482706,46.276716403125896,45.47533709687411,76.0,54.77585263157894,8.58675826373723,0.9849687243221938,56.69364836228984,52.85805690086807
ClusterMean_ROI_1_00PxPerPixel_Red_Min,4.33472835704286e-59,367.0,34.59770926430518,5.376573234208766,0.28065483830461174,35.14704280363463,34.04837572497573,400.0,28.593176250000003,3.3528030565335474,0.1676401528266773,28.921339974145496,28.265012525854495,76.0,30.534732894736845,6.726880727556435,0.7716261393860487,32.037137264822626,29.032328524651053
ClusterMean_ROI_1_00PxPerPixel_Red_Max,1.9592790492235668e-118,367.0,213.51999427792916,16.573854394703268,0.8651481571261739,215.21337288515144,211.82661567070676,400.0,236.46814074999998,11.070221476907514,0.5535110738453746,237.5516655039811,235.38461599601897,76.0,249.09938289473686,7.541296053657069,0.8650459842424523,250.78368154756,247.41508424191377
ClusterMean_ROI_1_00PxPerPixel_Red_Median,1.1563616079629352e-60,367.0,98.20457520435968,9.010281015960004,0.4703328405393723,99.12517078545544,97.28397962326393,400.0,109.659774,8.214405048326327,0.410720252416316,110.4637788004148,108.8557691995852,76.0,98.6374197368421,13.357580110773755,1.5322195219239902,101.62074700916723,95.65409246451695
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickAngularSecondMoment_,7.762443582493884e-95,367.0,0.026071934604904635,0.008625920545858938,0.00045026938731594114,0.026953259429661466,0.025190609780147803,400.0,0.0135625,0.0031275866487779436,0.00015637933243889708,0.013868620122460122,0.013256379877539878,76.0,0.024260526315789475,0.014373782419830611,0.0016487859211706095,0.027470815660411214,0.021050236971167743
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickContrast_F1_,1.3435999879017884e-112,367.0,3.8906893732970027,1.1994642091533072,0.06261152206208737,4.013240650962275,3.768138095631731,400.0,7.176975,1.6566922892099847,0.08283461446049924,7.339127772537847,7.014822227462152,76.0,16.35643157894737,11.69772822216018,1.3418214523526297,18.969041897583615,13.743821260311114
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickCorrelation_F2_,1.1533535656530973e-106,367.0,0.8461923705722071,0.0232971197496027,0.0012160997519175694,0.8485726765200187,0.8438120646243957,400.0,0.818865,0.01938407156859576,0.0009692035784297862,0.8207622629790042,0.8169677370209957,76.0,0.7327526315789473,0.09639317745384848,0.011057055772844967,0.7542814109521062,0.7112238522057887
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickSumOfSquares_F3_,5.291668457762732e-164,367.0,13.353508719346047,3.065446465896765,0.16001500300298782,13.666710545747625,13.04030689294447,400.0,20.59716225,3.6157772831998636,0.18078886415999323,20.951065213856864,20.243259286143136,76.0,29.189881578947368,8.348226334109707,0.957607235478664,31.05440277901148,27.325360378883257
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickInverseDifferenceMom,4.115866421391549e-159,367.0,0.5267700272479564,0.04766543094140516,0.0024881152419657057,0.5316400845766852,0.5218999699192276,400.0,0.42072299999999996,0.03346335400334049,0.001673167700167023,0.4239983068662163,0.4174476931337836,76.0,0.4375078947368421,0.06690779478886424,0.007674850421574121,0.45245130868378564,0.42256448078989856
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickSumAverage_F5_,1.5415456878890022e-75,367.0,18.635590190735694,1.7037410739012098,0.08893456013327009,18.809664284672007,18.461516096799382,400.0,21.09009475,1.3904233404296213,0.06952116702148106,21.226185803915335,20.954003696084662,76.0,20.365186842105263,2.497812846650289,0.2865187836427967,20.92305683987271,19.80731684433781
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickSumVariance_F6_,2.5309169117003236e-162,367.0,49.13324305177112,11.189218996844405,0.5840724773046626,50.27646439483043,47.99002170871181,400.0,74.85148375,12.965445439025293,0.6482722719512647,76.12050814204851,73.58245935795149,76.0,99.65403289473684,23.871070625074683,2.7381995928637592,104.9854788171869,94.32258697228679
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickSumEntropy_F7_,4.903443152751431e-127,367.0,4.481578746594005,0.18288316789407186,0.009546423656498236,4.500264227759559,4.462893265428451,400.0,4.85353175,0.12518022623216613,0.006259011311608316,4.865784067996929,4.841279432003072,76.0,4.722332894736843,0.3301091413005331,0.0378661154544214,4.796060590615784,4.648605198857903
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickEntropy_F8_,1.5360888822403362e-133,367.0,6.019379836512262,0.37340775691682715,0.01949172624905246,6.0575315357051736,5.98122813731935,400.0,6.8255805,0.26283045130861055,0.01314152256543051,6.851305667349809,6.799855332650191,76.0,6.490767105263157,0.7090105321997521,0.08132908578328181,6.649119923628156,6.3324142868981586
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickDifferenceVariance_F,1.1050731926758454e-169,367.0,0.01050490463215259,0.00151086336883764,7.886642588323096e-05,0.01065927208623395,0.010350537178071226,400.0,0.007407749999999999,0.0008847156276762809,4.4235781383814077e-05,0.007494343686027042,0.007321156313972957,76.0,0.006973684210526316,0.001722352532327234,0.00019756738509383635,0.007358360270084864,0.006589008150967766
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickDifferenceEntropy_F1,1.6334038936592143e-192,367.0,2.058677111716621,0.191035698661846,0.009971982298542832,2.0781955506763072,2.039158672756935,400.0,2.49839375,0.1468576859949009,0.007342884299745049,2.5127678019030975,2.4840196980969025,76.0,2.717090789473684,0.25174384715559933,0.02887699972130017,2.77331611461724,2.660865464330128
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickInformationMeasureOf,3.858955573019166e-105,367.0,-0.31820108991825613,0.03100701575661936,0.0016185530475273419,-0.3150330509150388,-0.32136912892147346,400.0,-0.2723485,0.020542222494475425,0.0010271111247237702,-0.2703378801925299,-0.2743591198074701,76.0,-0.26608947368421054,0.030935250999239747,0.003548516655230309,-0.2591802897439385,-0.2729986576244826
ClusterMean_ROI_1_00PxPerPixel_Red_HaralickInformationMeasure_1,5.477295062206227e-46,367.0,0.9364686648501364,0.011221584593131778,0.0005857619476786255,0.937615193040659,0.9353221366596137,400.0,0.93065425,0.009696635694765102,0.00048483178473825454,0.9316033317168863,0.9297051682831138,76.0,0.9093000000000001,0.033146780638044875,0.003802196502761795,0.9167031144748664,0.9018968855251334
ClusterMean_ROI_1_00PxPerPixel_Green_Mean,2.3994620959408014e-47,367.0,90.9784288828338,9.194010588241916,0.4799234461452761,91.91779642365641,90.03906134201118,400.0,99.48298150000001,6.422854649322493,0.3211427324661246,100.1116339635736,98.85432903642639,76.0,102.40160263157895,12.5070608964587,1.4346582770624394,105.19497205625053,99.6082332069074
ClusterMean_ROI_1_00PxPerPixel_Green_Std_dev_,9.299867244335867e-132,367.0,35.375841416893735,4.31278916762693,0.225125762033881,35.81648634715531,34.935196486632144,400.0,42.7787995,4.016381932151377,0.20081909660756886,43.17191261467493,42.38568638532508,76.0,50.71367894736842,8.486408574472724,0.9734578255190441,52.609062237931504,48.81829565680534
ClusterMean_ROI_1_00PxPerPixel_Green_Min,1.2913167032608725e-63,367.0,25.21836267029973,5.057285334482098,0.26398814560520617,25.735074027361495,24.701651313237964,400.0,18.72189925,3.8920040924520634,0.1946002046226031,19.102838582204352,18.340959917795647,76.0,21.871576315789476,7.49822802430669,0.8601057424625662,23.546256008781484,20.196896622797468
ClusterMean_ROI_1_00PxPerPixel_Green_Max,8.227804742169855e-100,367.0,191.1880702997275,14.965743065119241,0.7812054290129132,192.71714546499248,189.6589951344625,400.0,209.276805,11.720362508854937,0.5860181254427469,210.4239638829968,208.12964611700326,76.0,226.9301105263158,14.760915435736175,1.6931931236453583,230.22686347248742,223.6333575801442
ClusterMean_ROI_1_00PxPerPixel_Green_Median,8.477190274272617e-33,367.0,87.07020054495912,9.270422431922066,0.4839121119177726,88.0173752124974,86.12302587742084,400.0,95.17308975,7.250530579075942,0.3625265289537968,95.88275300093977,94.46342649906023,76.0,93.73708421052632,14.181766800715655,1.6267602190836752,96.90448813514928,90.56968028590339
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickAngularSecondMomen,8.830467476182724e-79,367.0,0.02839536784741144,0.01031484183548611,0.0005384303610070745,0.02944925260379474,0.027341483091028143,400.0,0.01532925,0.003949958844682652,0.00019749794223413263,0.015715861794023088,0.014942638205976914,76.0,0.028632894736842104,0.017303312886326288,0.0019848261121042463,0.03249747535752775,0.024768314116156476
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickContrast_F1_,2.304971805888517e-81,367.0,3.5003882833787463,0.9438335049288512,0.04926770791977579,3.596821341613949,3.4039552251435437,400.0,6.200311500000001,1.4991830349889728,0.07495915174944863,6.347047672582232,6.05357532741777,76.0,13.084484210526316,11.314489958821861,1.2978610086371094,15.611500794868316,10.557467626184316
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickCorrelation_F2_,1.401429961692626e-88,367.0,0.8471970027247956,0.02347127919982096,0.001225190801218123,0.8495951028368505,0.8447989026127407,400.0,0.8154582499999999,0.019951519736274872,0.0009975759868137458,0.8174110533435367,0.8135054466564634,76.0,0.7582184210526316,0.08464733066951191,0.009709714742865087,0.777123843144182,0.7393129989610809
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickSumOfSquares_F3_,2.4995074613457463e-127,367.0,12.620282833787465,2.9667261789980883,0.15486184597340452,12.923398242271285,12.317167425303646,400.0,17.97774625,3.327449719518802,0.1663724859759401,18.303428454845385,17.652064045154614,76.0,25.87445789473684,8.482235704471053,0.9729791645021538,27.768909202352663,23.980006587121014
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickInverseDifferenceM,2.4401168416500024e-134,367.0,0.5345463215258855,0.048751019956657,0.002544782527292032,0.5395272953119986,0.5295653477397725,400.0,0.43379249999999997,0.03795260853996032,0.001897630426998016,0.4375072035329855,0.43007779646701444,76.0,0.4646315789473684,0.07054425034076378,0.008091980481137476,0.48038717121797625,0.44887598667676054
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickSumAverage_F5_,1.5032939607144736e-47,367.0,16.402599727520435,1.774764645637358,0.09264196039978162,16.583930419356204,16.221269035684667,400.0,18.07351725,1.2669875483589719,0.06334937741794862,18.197526726639325,17.949507773360672,76.0,18.60145394736842,2.446634343389072,0.28064820670076196,19.14789356453775,18.055014330199082
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickSumVariance_F6_,5.072982484883975e-125,367.0,46.011495912806545,10.852654131292175,0.5665039343301943,47.12032985691229,44.9026619687008,400.0,64.7144775,11.831946615859337,0.5915973307929667,65.87255794787622,63.55639705212376,76.0,88.087125,24.09562777624813,2.7639580646799273,93.46872427865198,82.70552572134802
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickSumEntropy_F7_,9.959199309885066e-91,367.0,4.391435967302452,0.20450929344944263,0.010675298221487044,4.4123310261257105,4.370540908479193,400.0,4.724578,0.14603704431335066,0.007301852215667518,4.738871729609821,4.710284270390179,76.0,4.563030263157895,0.3555733904628736,0.04078706515894196,4.642445230860421,4.483615295455369
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickEntropy_F8_,2.945813627088761e-110,367.0,5.935254495912807,0.38481937019570495,0.020087407613383308,5.974572138846996,5.895936852978618,400.0,6.681425000000001,0.2889580961459996,0.014447904807299985,6.709707473904477,6.653142526095521,76.0,6.341235526315789,0.7482409046475066,0.08582911812584038,6.508350189195759,6.17412086343582
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickDifferenceVariance,1.6231289271678287e-140,367.0,0.010676021798365123,0.0015070589748320722,7.866783813263796e-05,0.010830000551105863,0.010522043045624383,400.0,0.00776775,0.001016202048812157,5.0810102440607846e-05,0.007867213238132238,0.007668286761867764,76.0,0.007907894736842105,0.0018475037687210806,0.00021192321646488764,0.008320522498251036,0.0074952669754331696
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickDifferenceEntropy_,5.974619341565295e-157,367.0,2.0250370572207084,0.18437560496165856,0.009624328237285578,2.043875023194123,2.006199091247294,400.0,2.4269605000000003,0.15862724971021394,0.007931362485510697,2.442486526473408,2.4114344735265925,76.0,2.5337026315789473,0.2556959574566034,0.0293303378638213,2.5908106344490403,2.4765946287088534
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickInformationMeasure,2.855155419920035e-102,367.0,-0.31431117166212535,0.03319811223960973,0.00173292735293639,-0.31091926464231423,-0.3177030786819365,400.0,-0.26514499999999996,0.020528053425583483,0.0010264026712791734,-0.26313576702448416,-0.26715423297551577,76.0,-0.2747407894736842,0.030021908345435906,0.003443749067631461,-0.2680355945812392,-0.28144598436612916
ClusterMean_ROI_1_00PxPerPixel_Green_HaralickInformationMeasu_1,1.870002444189233e-35,367.0,0.9320207084468665,0.014095044532425155,0.0007357553355685376,0.9334608228771394,0.9305805940165935,400.0,0.9225382500000001,0.011169925246505936,0.0005584962623252982,0.923631533502047,0.9214449664979533,76.0,0.9108815789473684,0.02477309137230051,0.002841668468709403,0.9164144852446083,0.9053486726501285
ClusterMean_ROI_1_00PxPerPixel_Blue_Mean,2.7766236666056587e-25,367.0,168.2062051771117,8.896735951272635,0.4644058364083091,169.11519966778405,167.29721068643937,400.0,173.15035124999997,5.7883414337340335,0.28941707168670155,173.71689919495554,172.5838033050444,76.0,176.85378815789474,10.199035740395155,1.1699096345774218,179.13167541167948,174.57590090411006
ClusterMean_ROI_1_00PxPerPixel_Blue_Std_dev_,3.01607018842392e-90,367.0,27.764471117166213,2.7518313505646335,0.14364442723859516,28.045630359232387,27.48331187510004,400.0,31.340709,2.966344688086728,0.14831723440433642,31.63104717481311,31.050370825186885,76.0,36.135872368421055,5.417268938535938,0.621403364554211,37.34578359723853,34.92596113960358
ClusterMean_ROI_1_00PxPerPixel_Blue_Min,6.5586465141758545e-31,367.0,105.68597547683923,8.31997067301198,0.4342989339522913,106.53604088799057,104.8359100656879,400.0,99.05193075,7.55983823126439,0.3779919115632194,99.79186823695584,98.31199326304416,76.0,97.43083552631579,10.00446057110799,1.1475903319499194,99.66526570148014,95.19640535115144
ClusterMean_ROI_1_00PxPerPixel_Blue_Max,3.0094514052898296e-46,367.0,238.2833166212534,8.258654924815668,0.43109827794967714,239.1271172991804,237.43951594332637,400.0,244.505988,6.163382203589607,0.30816911017947934,245.10924396915712,243.90273203084288,76.0,249.5702144736842,4.8986372736562505,0.5619122325507687,250.66429274643514,248.47613620093335
ClusterMean_ROI_1_00PxPerPixel_Blue_Median,5.717749630388535e-25,367.0,167.13780871934605,9.502451824915601,0.49602394764209345,168.1086902206108,166.1669272180813,400.0,173.15079375000002,6.830072414227774,0.3415036207113877,173.81930363914148,172.48228386085856,76.0,175.97444210526317,13.079925664633457,1.5003703726621391,178.89575709133706,173.0531271191892
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickAngularSecondMoment,7.837945585901961e-60,367.0,0.03164523160762943,0.009552991285500897,0.0004986620860102873,0.032621276810670334,0.03066918640458852,400.0,0.02020175,0.00600773285630126,0.00030038664281506304,0.02078977141209972,0.01961372858790028,76.0,0.02749736842105263,0.01561556465995139,0.0017912281131329786,0.030985001625304553,0.024009735216800717
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickContrast_F1_,5.3320876699789136e-117,367.0,2.763056130790191,0.6722353732579869,0.03509040084936654,2.8317395506503886,2.694372710929992,400.0,4.48285525,1.3251682339208568,0.06625841169604278,4.612559302230374,4.353151197769626,76.0,8.223163157894737,4.295186952263107,0.49269173338235095,9.182464787992116,7.263861527797357
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickCorrelation_F2_,1.5213179958030206e-108,367.0,0.8002983651226158,0.033455797402446225,0.0017463784089453058,0.8037166002693522,0.7968801299758793,400.0,0.750732,0.04205759836165005,0.0021028799180825056,0.754848489359576,0.7466155106404236,76.0,0.6692736842105264,0.07457082962914492,0.008553860802353448,0.6859285863640312,0.6526187820570215
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickSumOfSquares_F3_,1.0837139164354718e-95,367.0,7.835305722070845,1.4966832167698718,0.07812622797047991,7.98822436614176,7.6823870779999295,400.0,9.82810025,1.7238806697343194,0.08619403348671598,9.996829248102069,9.659371251897932,76.0,13.069261842105263,3.4414400482343477,0.39476024711861213,13.837884741374909,12.30063894283562
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickInverseDifferenceMo,1.465169444100798e-111,367.0,0.5516062670299727,0.04285803402905457,0.002237171165817478,0.5559851445224407,0.5472273895375047,400.0,0.47030025000000003,0.04486543595347917,0.002243271797673957,0.4746915632682262,0.46590893673177375,76.0,0.45266710526315795,0.06348318494038749,0.007282020730769793,0.4668456552247608,0.4384885553015551
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickSumAverage_F5_,7.3332431460088785e-25,367.0,31.701553678474113,1.7544273117360543,0.09158036021152385,31.88080647066528,31.522300886282945,400.0,32.67766975,1.1537324459779184,0.05768662229889597,32.790594109037976,32.564745390962024,76.0,33.390042105263156,2.037475485284876,0.23371446684995442,33.84509879453889,32.934985415987406
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickSumVariance_F6_,6.724531161540257e-79,367.0,28.578179291553134,5.535078459463021,0.2889287437135679,29.143707576605962,28.012651006500306,400.0,34.829543,5.8930540011016985,0.29465270005508504,35.40633994124102,34.25274605875898,76.0,44.0538697368421,10.452309128660131,1.198962084696768,46.3883239286724,41.71941554501182
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickSumEntropy_F7_,2.4403778930109308e-55,367.0,4.167324523160763,0.15404458334932303,0.008041061796858031,4.183063517590785,4.151585528730742,400.0,4.3659005,0.15154596265404738,0.007577298132702359,4.380733428342408,4.351067571657593,76.0,4.3390565789473685,0.2501668063968658,0.02869610073979587,4.394929682456011,4.283183475438726
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickEntropy_F8_,5.597005195052364e-82,367.0,5.6432814713896455,0.31682769021057505,0.016538270808015527,5.675652289909067,5.610910652870224,400.0,6.18925975,0.3251091200732834,0.016255456003664168,6.221080592977642,6.157438907022356,76.0,6.138396052631579,0.6132522753192279,0.07034486039507626,6.275361896938937,6.001430208324222
ClusterMean_ROI_1_00PxPerPixel_Blue_HaralickDifferenceVariance_,2.3649716578897055e-121,367.0,0.011250953678474115,0.0013035650635459788,6.804554242863908e-05,0.011384141115696725,0.011117766241251511,400.0,0.008882,0.0012859666697427358,6.42983334871368e-05,0.009007867104137658,0.00875613289586234,76.0,0.007784210526315789,0.0017565915959857372,0.0002014948750519646,0.008176533654545773,0.0073918873980858045
